Respiratory_Seq_ID,External_ID,Date,Site,Adenovirus,Bocavirus,Coronavirus,Enterovirus,Metapneumovirus,Parainfluenza,Parechovirus,RSV,Rhinovirus,Rubulavirus,Influenza,Polyomavirus,SARS-CoV-2
I57557,AWW33(2),220222,ASUT07,607.812004742,11.229454716000001,33.83050915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.955134775,0.0,10.66087473
I57558,AWW34(2),220222,ASUT08,565.3766924710001,0.0,132.24875194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.327798714,0.0,1353.29245
I57559,AWW35(2),220222,ASUT09,0.0,0.0,24154.436589179997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3187.062814,0.0,347.5483233
I57560,AWW36(2),220222,ASUT10,5.984820998,0.0,222.37350522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.559087,0.0,226.6750953
I57561,AWW37(2),220302,ASUT01,0.0,0.0,376.4929954,0.0,0.0,0.0,0.0,4587.124216,0.0,0.0,0.0,0.0,1.384165424
I57562,AWW38(2),220302,ASUT05,22.9430751,14.6001387,30198.3011716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6001387,0.0,771.7216171
I57563,AWW39(2),220302,ASUT06,24.37407762,0.0,8969.463998,0.0,0.0,0.0,0.0,48.15845981,0.0,0.0,744.9818885,0.0,66.04588774
I57564,AWW40(2),220302,ASUT02,0.0,7.741247984999999,17.35107307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.55025431,0.0,147.0837117
I57565,AWW41(2),220302,ASUT04,10.91139459,69.865496711,381.89881063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.7068906,0.0,2267.127225
I57566,AWW42(2),220302,ASUT03,0.0,0.0,73.68408303,0.0,0.0,3.028113001,0.0,27.45489121,0.0,0.0,0.0,31.08862681,0.4037484
I57567,AWW43(2),220302,ASUT07,5.972879254,0.968575014,25.990096211999997,0.0,0.0,0.0,0.0,1.721911136,0.0,0.0,0.0,0.0,68.93025517
I57568,AWW44(2),220302,ASUT08,0.0,0.0,0.0,0.0,0.11510855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920868397
I57569,AWW45(2),220302,ASUT09,0.0,0.0,72.90239358,0.0,0.0,306.9268326,0.0,0.0,0.0,0.0,0.0,0.0,181.2865372
I57570,AWW46(2),220302,ASUT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.2384187
I57571,AWW47(2),220302,ASUT11,17.84938301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324534237
I57572,AWW48(2),220308,ASUT01,3.25846174,0.0,1.594566383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.08046043
I57573,AWW49(2),220308,ASUT05,0.0,36.459547422,2008.097783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.587451753,0.0,10.11458412
I57574,AWW50(2),220308,ASUT06,0.0,1.357355948,757.4046191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581723978
I57575,AWW51(2),220308,ASUT02,0.161623789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.495208824
I57576,AWW52(2),220308,ASUT04,0.0,713.561269897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.50437992
I57578,AWW54(2),220308,ASUT07,5.675481636,19.05340263,1468.3281774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.37740818
I57579,AWW55(2),220308,ASUT08,39.59973328,6.954791866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.083809784
I57580,AWW56(2),220308,ASUT09,4762.842379437,0.0,575.7983748,0.0,0.0,29.0027832,0.0,0.0,0.0,0.0,0.0,0.0,0.26608058
I57581,AWW57(2),220308,ASUT10,0.0,0.0,26.61771948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82749387,0.0,5.5166258
I57582,AWW58(2),220308,ASUT11,0.0,0.923433795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307811265
I57584,AWW60(2),220316,ASUT01,0.0,0.0,12.43159767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.61923462
I57585,AWW61(2),220316,ASUT05,0.0,0.0,486.1713785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16874863
I57586,AWW62(2),220316,ASUT06,0.0,8.521755018,0.681740401,0.0,0.0,0.0,0.0,0.0,0.340870201,0.0,0.0,0.0,6.476533814
I59460,AWW63(2),220316,ASUT02,0.0,0.0,65.8828908,0.727987744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.641905013
I59461,AWW64(2),220316,ASUT04,0.0,0.0,181.861981666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.84005307,0.0,0.0
I59462,AWW65(2),220316,ASUT03,766.8664048,0.0,1093.41708546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465614089
I59463,AWW66(2),220316,ASUT07,838.257010937,0.0,74.11544402999999,0.0,0.0,0.0,0.0,0.0,0.412325141,0.0,0.0,0.0,2.164706988
I59464,AWW67(2),220316,ASUT08,28.19785948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.750726325,0.0,904.6302418,0.0,3.064984726
I59465,AWW68(2),220316,ASUT09,0.0,0.0,2300.49403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.7602194
I59466,AWW69(2),220316,ASUT10,50.8341912,0.0,166.11507673100002,0.0,0.0,28.50117833,0.0,0.0,0.0,0.0,0.0,0.0,0.425390721
I59468,AWW71(2),220316,ASUT12,0.0,0.0,185.40318207,0.0,12.69884809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I59469,AWW72(2),220323,ASUT01,8.547109777,0.0,39.92721281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.8057249,0.0,0.366304705
I59470,AWW73(2),220323,ASUT05,4.774265387,0.0,236.264928153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.873316,0.0,0.0
I59471,AWW74(2),220323,ASUT06,0.0,0.0,261.9351636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.6866353,0.0,15.39810546
I59472,AWW75(2),220323,ASUT02,0.0,0.0,1305.6060598,3.651880165,0.0,0.0,0.0,0.0,0.0,0.0,663.6997693,0.0,0.235605172
I59473,AWW76(2),220323,ASUT04,0.0,0.0,1917.2016351940001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.5434346,0.0,396.8007247
I59474,AWW77(2),220323,ASUT03,0.0,0.0,27651.25284437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.001843,0.0,1.950705668
I59475,AWW78(2),220323,ASUT07,0.0,0.0,16065.477735,0.0,18.43760766,5.794676694,0.0,0.0,0.0,0.0,2912.088433,0.0,162.7777362
I59476,AWW79(2),220323,ASUT08,0.0,0.0,41.71263599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92620.08025,0.0,221.6425658
I59478,AWW81(2),220323,ASUT10,0.0,0.0,1227.3578369000002,0.0,0.0,0.161303435,0.0,0.0,0.483910305,0.0,66.29571178,0.0,1.93564122
I59479,AWW82(2),220323,ASUT11,0.0,2.838147778,90.31987929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.97663,0.0,0.0
I59480,AWW83(2),220323,ASUT12,0.0,0.0,1629.18894546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.2317267,0.0,17.24507159
I59481,AWW84(2),220330,ASUT01,0.0,9.168138595,467.17295705000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3337833,0.0,63.29232521
I59482,AWW85(2),220330,ASUT05,0.0,0.0,577.4630764,0.0,6.671588817,0.741287646,0.0,0.0,0.0,0.0,1347.660941,0.0,0.741287646
I59483,AWW86(2),220330,ASUT06,488.4904533,0.0,161.5947175,0.0,0.0,0.0,0.0,4.694647756,0.0,0.0,15.56646361,0.0,0.247086724
I59484,AWW87(2),220330,ASUT02,0.0,0.0,1178.3907863700001,0.0,23.24007113,2.979496298,0.0,0.0,0.0,0.0,5031.773349,0.0,0.29794963
I59486,AWW89(2),220330,ASUT03,84.17785869,0.0,5019.40063011,0.0,0.0,0.0,0.0,32.28508235,9.972878841,0.0,58.65405013,164.1299213,0.507095534
I59487,AWW90(2),220330,ASUT07,2.837913597,3.0959057420000002,3524.0437070999997,0.0,0.0,1347.105986,0.0,0.0,0.0,0.0,882.7201247,0.0,144.9915856
I59488,AWW91(2),220330,ASUT08,0.0,0.0,616.50566733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7250.498482,0.0,6.003899375
I59489,AWW92(2),220330,ASUT09,5.861643716,0.0,2667.373537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606.213473,0.0,12.70022805
I59490,AWW93(2),220330,ASUT10,0.0,0.0,3.749203295,0.0,0.0,2.360609482,0.0,0.0,0.0,0.0,9.997875451,0.0,0.555437525
I59491,AWW94(2),220330,ASUT11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.3689607,0.0,0.333678802
I59492,AWW95(2),220330,ASUT12,0.0,0.0,103159.58963999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.21554994,0.0,0.0
I59493,AWW96(2),220330,ASUT13,14004.27249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.7211014
I59494,AWW97(2),220330,ASUT14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11715192
I60316,AWW102(2),220404,ASUT04,1.263981851,3.37061827,12148.719430000001,0.0,0.0,0.0,0.0,0.0,36.48694277,0.0,0.0,0.0,2718.656431
I60317,AWW103(2),220404,ASUT03,1609.720501499,0.0,4.270995748,0.0,0.0,0.0,0.0,5.872619153,0.0,0.0,11.92319646,0.800811703,220.0452601
I60318,AWW104(2),220404,ASUT07,19.77431749,0.0,2503.70062227,0.0,1.255512222,39.13013091,0.0,0.0,0.0,0.0,1591.570993,0.0,1064.77899
I60319,AWW105(2),220404,ASUT08,1.381758149,0.0,381.78578425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.80938106,0.0,275.3303303
I60320,AWW106(2),220404,ASUT09,17.05529208,0.0,1952.53688658,4.70490816,0.0,0.0,0.0,0.0,0.0,0.0,26.26907056,0.0,385.4103935
I60321,AWW107(2),220404,ASUT10,1.090199357,3.270598071,206.98213507999998,0.0,0.0,8.202452305,0.0,0.0,0.0,0.0,6.696938907,0.0,239.532373
I60322,AWW108(2),220404,ASUT11,0.417256314,74.03319178999999,27.777348930000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.8059093,0.0,115.460783
I60324,AWW109(2),220404,ASUT12,17.583973087,0.0,26535.03964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.2022921,0.0,872.8794141
I60325,AWW110(2),220404,ASUT15,76.33508326,157.2965352,4188.0202498,0.0,0.0,115.6592171,0.0,0.0,201.2470377,0.0,12223.44435,0.0,1941.918254
I62247,AWW111(2),220411,ASUT01,7.554802157,0.0,158.80194131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92275683,0.0,1469.106827
I62248,AWW112(2),220411,ASUT05,43.47842186,0.0,196.36957566,0.0,0.0,1.911139423,0.0,0.0,0.0,0.0,0.0,66.1732025,2137.131659
I62249,AWW113(2),220411,ASUT06,41.6642563,0.0,367.8702315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.6488989,0.0,1333.037492
I62250,AWW114(2),220411,ASUT02,50.83484728,5.485070227,24.193077610000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.672216
I62251,AWW115(2),220411,ASUT04,12.095347624999999,0.0,326.07041305999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.779796133,0.0,1059.476856
I62252,AWW116(2),220411,ASUT03,57.52288656,1.965710152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.070986
I62253,AWW117(2),220411,ASUT07,131.79845306,387.361069996,814.7130405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12478.24423
I62254,AWW118(2),220411,ASUT08,78.63003187,0.485370567,440.959160232,0.0,0.0,5.339076238,0.0,0.0,0.0,0.0,20.87093438,0.0,1396.896492
I62255,AWW119(2),220411,ASUT09,88.19525395,0.0,1514.833855,0.0,0.0,26.69618622,0.0,0.0,0.0,0.0,110.1392395,0.0,1159.257427
I62256,AWW120(2),220411,ASUT10,0.0,0.0,375.98303897999995,0.0,0.0,0.0,0.0,0.0,0.366455204,0.0,0.0,0.0,666.1239465
I62257,AWW121(2),220411,ASUT11,0.0,6.95610856,3935.0171041500003,0.0,0.0,0.0,0.0,0.0,288.94604793,0.0,9.63153493,0.0,870.0486553
I62258,AWW122(2),220411,ASUT12,0.0,0.0,1390.4881228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.9542221,0.0,20755.84282
I62259,AWW123(2),220411,ASUT15,92.83265587,188.9807637,24.31331463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.8283812,0.0,13834.27603
I62260,AWW124(2),220411,ASUT14,150.60560318,0.240968965,0.0,0.0,0.0,0.0,0.0,0.0,0.48193793,0.0,0.0,0.0,3580.075915
I62261,AWW125(2),220411,ASUT16,33.24563439,1.5645004409999999,0.0,0.0,0.0,1.825250516,0.0,0.0,16.16650457,0.0,10.69075302,0.0,5925.545424
I64183,AWW126(2),220418,ASUT01,0.0,0.0,1278.586424,0.0,0.0,1812.090579,0.0,0.0,0.0,0.0,0.0,0.0,2182.17694
I64185,AWW128(2),220418,ASUT06,1313.8574442,595.134755,130.9443589,0.0,0.0,42.66726303,0.0,0.0,357.5222385,0.0,189.0601138,0.0,157729.8368
I64186,AWW129(2),220418,ASUT02,0.0,0.0,9.653065383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.2994999
I64187,AWW130(2),220418,ASUT04,0.215186091,0.0,33.56903025,0.0,0.0,73.70123628,0.0,0.0,0.537965228,0.0,0.0,0.0,879.4655552
I64188,AWW131(2),220418,ASUT03,305.091132,0.0,207.20772717,0.0,0.0,0.0,0.0,0.0,89.23915611,0.0,21.61062185,0.0,7168.116146
I64189,AWW132(2),220418,ASUT07,0.0,0.0,30502.225022093,0.0,0.0,20.03769211,0.0,0.0,0.0,0.0,3.946818144,0.0,1715.499686
I64190,AWW133(2),220418,ASUT08,0.0,0.0,47.48391899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.259426576,0.0,524.8417567
I64191,AWW134(2),220418,ASUT09,0.0,0.0,11215.977838199999,0.0,0.0,345.1811791,0.0,0.0,0.0,0.0,0.0,0.0,4679.71188
I64192,AWW135(2),220418,ASUT10,0.0,13.68164659,858.72452449,0.0,0.0,0.0,0.0,0.0,65.792624065,0.0,0.0,0.0,1376.212687
I64193,AWW136(2),220418,ASUT11,0.0,31.78370755,89.26905517,0.0,0.0,0.0,0.0,0.0,74.35818002,0.0,0.0,0.0,1652.164206
I64194,AWW137(2),220418,ASUT12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.3604918,0.0,887.2985801
I64195,AWW138(2),220418,ASUT15,0.0,0.0,7416.720133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.44796
I64196,AWW139(2),220418,ASUT16,6.705927322,34281.053414698,0.0,0.0,0.0,0.0,0.0,0.0,33.17669307,0.0,0.0,0.0,2140.014351
I66310,AWW140(2),220425,ASUT01,0.0,0.0,36.4746076,0.0,0.0,4.052734177,0.0,0.0,0.0,0.0,0.0,0.0,3043.603367
I66311,AWW141(2),220425,ASUT05,0.0,0.0,0.0,0.0,0.0,74.16096976,0.0,0.0,105.1737389,0.0,47.19334439,0.0,1205.452854
I66312,AWW142(2),220425,ASUT06,0.0,0.0,0.0,0.0,0.0,109.409799,0.0,0.0,225.3100099,0.0,0.927201687,0.0,713.9452988
I66313,AWW143(2),220425,ASUT02,0.0,0.0,1.773612547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.6107204
I66314,AWW144(2),220425,ASUT04,12.31067212,0.0,1.367852458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0608845
I66315,AWW145(2),220425,ASUT03,0.0,0.0,19.38879988,0.0,0.0,5.894195164,0.0,0.0,10.237286338,0.0,359.7010154,0.0,974.4035268
I66316,AWW146(2),220425,ASUT07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.91561,0.0,755.40927
I66317,AWW147(2),220425,ASUT08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.647429335
I66318,AWW148(2),220425,ASUT09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.32951906
I66319,AWW149(2),220425,ASUT10,1399.120514739,19.67478683,592.45425504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8911.573108
I66320,AWW150(2),220425,ASUT11,0.0,0.0,40.23757642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.94315847,0.0,1111.96013
I66321,AWW151(2),220425,ASUT12,219.497971634,0.0,1467.798334466,0.0,0.0,1.056730262,0.0,0.0,0.0,0.0,8.302880632,0.0,1028.65143
I66322,AWW152(2),220425,ASUT15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.3241322
I66323,AWW153(2),220425,ASUT16,12.683714061,187.265241706,38.66985994,0.0,0.0,0.0,0.0,0.0,0.515598133,0.0,0.0,0.0,469.5036595
I68629,AWW154(2),220503,ASUT01,0.0,0.0,2487.11151257,0.0,0.0,2.110983859,0.0,0.0,0.124175521,0.0,0.0,0.0,184.1522978
I68630,AWW155(2),220503,ASUT05,13724.215053572001,0.0,84.982630806,0.0,0.0,1.172909585,0.0,0.0,0.0,0.0,0.0,0.0,3.305472466
I68631,AWW156(2),220503,ASUT06,32506.429206748,0.0,1386.9927581099998,0.0,0.0,86.32626131,0.0,0.0,0.0,0.0,1615.403124,0.0,1967.267916
I68632,AWW157(2),220503,ASUT02,20.15785577,0.0,842.6774217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.50619867,0.0,404.211121
I68633,AWW158(2),220503,ASUT04,0.0,0.0,196.5786516,0.0,0.0,0.0,0.0,0.0,0.231541404,0.0,0.0,0.0,194.494779
I68634,AWW159(2),220503,ASUT03,1074.645802376,0.0,772.83264291,0.0,0.0,372.1831877,0.0,27.7590311,0.530427346,0.0,0.0,0.0,723.3260906
I68635,AWW160(2),220503,ASUT07,387.40983837,0.0,8953.423071120002,0.0,0.0,4693.66982,0.0,0.0,0.0,0.0,115.3893403,0.0,5344.325301
I68636,AWW161(2),220503,ASUT08,262.1769513,0.0,137786.318,0.0,0.0,487.3635901,0.0,0.0,4.542669948,0.0,0.0,0.0,139.5248627
I68637,AWW162(2),220503,ASUT09,0.0,0.0,571.2669267900001,0.0,0.0,1047.628844,0.0,0.0,5.510613441,0.0,0.0,0.0,2939.606126
I68638,AWW163(2),220503,ASUT10,0.0,0.0,32603.669332,0.0,0.0,60.13231219,0.0,0.0,0.0,0.0,0.0,0.0,125.1877377
I68639,AWW164(2),220503,ASUT11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.490815664
I68640,AWW165(2),220503,ASUT12,0.0,0.0,797.9849108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.727107706
I68641,AWW166(2),220503,ASUT15,0.0,0.0,454.0762101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0360937
I68642,AWW167(2),220503,ASUT16,0.0,0.0,124.1455761,0.0,0.0,89.30174344,0.0,0.0,0.0,0.0,0.0,0.0,4.384323321
I71468,AWW168(2),220509,ASUT01,23.69320625,0.0,174.1702715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5575.717186
I71469,AWW169(2),220509,ASUT05,0.0,0.0,583.6490278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.977087
I71470,AWW170(2),220509,ASUT06,1.827446917,2.07950856,9.893419515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.5002516
I71471,AWW171(2),220509,ASUT02,10.02163184,0.0,9.823183686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.5922889
I71472,AWW172(2),220509,ASUT04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.6979542,0.0,0.0,0.0,1358.309221
I71473,AWW173(2),220509,ASUT03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131523258,0.0,0.0,0.0,648.80423
I71474,AWW174(2),220509,ASUT07,140.50051086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103.725684
I71475,AWW175(2),220509,ASUT08,20.819587795,0.0,17.11109872,0.0,0.0,15.06167055,0.0,0.0,2.667509686,0.0,0.0,0.0,300.6803906
I71476,AWW176(2),220509,ASUT09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3044.941975
I71477,AWW177(2),220509,ASUT10,7.482226536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.7280374
I71478,AWW178(2),220509,ASUT11,36.3418534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.86012132,0.0,0.0,0.0,34488.82493
I71479,AWW179(2),220509,ASUT12,0.0,0.0,0.0,0.0,0.0,62.44819638,0.0,0.0,3.673423317,0.0,0.0,0.0,4048.446442
I71480,AWW180(2),220509,ASUT15,0.0,0.0,1794.964637,0.0,0.0,10.91716961,0.0,0.0,8.187877211,0.0,0.0,0.0,1938.707371
I71481,AWW181(2),220509,ASUT16,0.0,0.0,244.2177307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.470718
I74116,AWW183(2),220516,ASUT05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.217243,0.0,0.0,0.0,238720.4493
I74117,AWW184(2),220516,ASUT02,0.0,0.248745762,21.64088127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.698569
I74121,AWW188(2),220516,ASUT08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.82622617,0.0,0.0,0.0,1936.39936
I74122,AWW189(2),220516,ASUT09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6255.674128
I74124,AWW190(2),220516,ASUT10,7.443768532,0.0,0.0,0.0,0.0,16.95525054,0.0,0.0,0.0,0.0,0.0,0.0,3337.703101
I74125,AWW191(2),220516,ASUT15,0.0,0.0,29.99280042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.735897
I74126,AWW192(2),220516,ASUT16,10.64725481,136.98102820000003,21.90877432,0.0,0.0,0.0,0.0,0.0,6.142647006,0.0,0.0,0.0,2284.040912
I77487,AWW193(2),220523,ASUT01,1703.0439459000002,0.0,3069.1145013,0.0,0.0,3.495574603,0.0,0.0,1198.982089,0.0,2025.335925,0.0,369835.9876
I77488,AWW194(2),220523,ASUT02,0.0,0.0,80.10516768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.231488
I77489,AWW195(2),220523,ASUT04,7.339586457,0.0,4.587241536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.4689843
I77490,AWW196(2),220523,ASUT03,0.0,0.0,327.85985383,0.0,0.0,0.0,0.0,0.0,4.042399236,0.0,0.0,0.0,601.8919705
I77491,AWW197(2),220523,ASUT07,31.7939169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.1078118
I77492,AWW198(2),220523,ASUT08,0.0,0.0,27.30909682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.9543999
I77493,AWW199(2),220523,ASUT09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.12252
I77494,AWW200(2),220523,ASUT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.2676646,0.0,2075.992146
